id;nombre;categoria;precio;imagen
7793333671315;GELATINA ROYAL LIGHT NARANJA;;2.691;
7793360004100;MERMELADA LA CAMPAGNOLA CIRUELA;;6.825;
7793360004605;JALEA LA CAMPAGNOLA MEMBRILLO;;8.112;
7793360004964;MERMELADA BC LA CAMPAGNOLA DURAZNO X 390;;9.139;
7793360004971;MERMELADA BC LA CAMPAGNOLA X 390;;11.154;
7793360008115;SARDINA NEREIDA DE TOMATE X 120;;10.166;
7793360008184;SARDINA NEREIDA AL ESTRAGON X 120;;11.245;
7793360012501;MERMELADA BC LA CAMPAGNOLA FRUT/ CASSIS Y MORA X 390;;11.154;
7793360803109;MERMELADA LA CAMPAGNOLA DAMASCO X 454 GR;;13.260;
7793360805707;MERMELADA LA CAMPAGNOLA FRAMBUESA X 454 GR;;17.160;
7793360810701;JALEA DE MEMBRILLO LA CAMPAGNOLA X 454 GR;;15.730;
7793360822704;MERMELADA NARANJA DURAZNO BC X 454;;13.260;
7793395000030;YERBA MATE MAS SABOR X 500GR;;203.000;
7793395000108;YERBA MAS SABOR HIER. SERRANAS X 500GR;;203.000;
7793450000500;GALLETITAS HOJALMAR TRADICIONAL  X 250 GR;;5.031;
7793551000034;ACEITUNAS VERDES MARVAVIC FCO X 330GR;;1710.000;
7793551001048;VINAGRE MARVAVIC MANZANA X 500CC;;119.000;
7793551001505;PICKLES MIXTOS MARMAVIC BAND X 150 GR;;680.000;
7793551002182;CEREZAS EN ALMIBAR MARVAVIC X 210 GR;;306.000;
7793551002786;PIMIENTO MARVAVIC CON PIEL EN VINAGRE X 150 GR;;1970.000;
7793551003028;ACEITUNAS VERDES DESC MARVAVIC FCO X 330GR;;1780.000;
7793591002081;GRASA LA CORDOBESA X 500 GR;;2210.000;
7793594010502;INDELMA RAPIDA X 500 GR;;43.400;
7793594021003;HARINA DE MAIZ INDELMA X 1 KG;;2.743;
7793704000225;YERBA PLAYADITO X 1 KG;;2225.000;
7793704000232;YERBA PLAYADITO X 500 GR;;1190.000;
7793704000911;YERBA PLAYADITO SUAVE X 500GR;;2420.000;
7793704000928;YERBA PLAYADITO SUAVE X 1KG;;4420.000;
7793750000026;YERBA PIPORÉ TRADICIONAL X 500 GR;;134.000;
7793750000163;YERBA PIPORE SUAVE X 500;;4.407;
7793821980318;PEPAS REG. ROSARINO X 240 GR;;2760.000;
7793821980332;MASAS SECAS REG. ROSARINO X 200GR;;4860.000;
7793821980349;PEPAS INT. REG. ROSARINO MEMBRILLO C/SEMILLAS;;2250.000;
7793821980356;ALFAJORES DE MAICENA REG. ROSARINO X 12U;;4860.000;
7793821980363;TARTA DE COCO REG. ROSARINO X 400GR;;1430.000;
7793821980370;TORTA TOFI REG. ROSARINO X 400GR;;6960.000;
7793821980387;PASTAFROLA MEMBRILLO REG ROSARINO X 400GR;;6960.000;
7793821980394;PEPAS INT. REG ROSARINO BATATA C/SEMILLAS;;2250.000;
7793821980424;PEPAS C/CHOCOLATE REG. ROSARINO X 240GR;;1340.000;
7793821980486;PALMERITAS REG. ROSARINO X 150GR;;4060.000;
7793890000030;PAN FARGO RODAJAS FINAS X 450 GR;;35.600;
7793890000276;PAN FARGO DOBLE SALVADO X 450 GR;;45.500;
7793890001150;PAN LACTAL PARA PANCHOS X 6;;1705.000;
7793890001174;PAN LACTAL PARA HAMBURGUESA X 4;;1755.000;
7793890002485;PAN FARGO RODAJAS FINAS X 550 GR;;355.000;
7793890002577;TORTILLA MEXICANA TIA ROSA X 320GR;;900.000;
7793890253139;PAN PARA REBANAR LACTAL X 320GR;;65.000;
7793890253146;PAN PARA REBANAR SALVADO LACTAL X 350GR;;705.000;
7793890253283;PAN FARGO MIX CEREAL X 430GR;;4720.000;
7793890253313;PAN BIMBO ARTESANO C/SEMILLAS X 400GR;;550.000;
7793890253320;PAN FARGO DOBLE INTEGRAL X 540 GR;;355.000;
7793890253610;PAN CON SALVADO BRIOSH X 350 GR;;105.000;
7793890254051;PAN LACTAL RODAJAS FINAS X 280GR;;95.000;
7793890254358;PAN LACTAL SALVADO X 300GR;;160.000;
7793890255423;PAN FARGO SANDWICH X 4 X 320GR;;65.000;
7793890255911;PAN BIMBO BLANCO X 320GR;;115.000;
7793890258165;PAN LACTAL RODAJAS FINAS X 335GR;;560.000;
7793890258264;RAPIDITAS CLASICAS BIMBO X 275GR;;3920.000;
7793890258295;PAN BIMBO ARTESANO INTEGRAL X 500GR;;7695.000;
7793890258509;PAN FARGO BLANCO RODAJAS FINAS X 550GR;;4940.000;
7793890258752;PAN LACTAL RODAJAS X 460GR;;4320.000;
7793890258769;PAN LACTAL RODAJAS FINAS X 315GR;;3040.000;
7793890258776;PAN LACTAL SALVADO X 330GR;;3450.000;
7793890258783;PAN LACTAL SALVADO X 560GR;;5090.000;
7793890258851;PAN FARGO PARA HAMBURGUESAS X 4;;3060.000;
7793890258875;PAN FARGO PARA PANCHOS X 6;;3060.000;
7793890258998;PAN BIMBO ARTESANO P/HAMBURGUESAS X 4U;;665.000;
7793890259025;PAN BIMBO ARTESANO P/PANCHOS X 6U;;4120.000;
7793890259032;PAN BIMBO BLANCO X 550 GR;;1095.000;
7793890259063;PAN BIMBO INTEGRAL X 380GR;;5400.000;
7793890259070;PAN BIMBO PARA HAMBURGUESAS X 4;;4120.000;
7793890259087;PAN BIMBO PARA PANCHOS X 6;;3430.000;
7793890259193;PAN BIMBO INTEGRAL CERO&CERO X 350GR;;5700.000;
7793890259261;PAN LACTAL SALVADO C/SEMILLAS X 330GR;;4590.000;
7793890259360;PAN FARGO SALVADO PLUS X 600GR;;2785.000;
7793890259377;PAN FARGO INTEGRAL C/GRANO ENTERO X 350GR;;4910.000;
7793890260724;TORTILLAS C/TRIGO TIA ROSA X 275GR;;3510.000;
7793890260885;PAN BIMBO TIPO ARTESANO X 500 GR;;7380.000;
7793890261073;RAPIDITAS BIMBO XXL X 8U;;6350.000;
7793890261219;PAN BIMBO C/LINO EN RODAJAS X 420GR;;6480.000;
7793890261233;PAN BIMBO BLANCO X 400GR;;5430.000;
7793890261462;PAN FARGO SALVADO DOBLE X 390GR;;5230.000;
7793890261479;PAN FARGO LACTEADO X 370GR;;5000.000;
7793890261486;PAN INTEGRAL FARGO X 400GR;;5030.000;
7793890261493;PAN FARGO CEREALES Y SEMILLAS X 400GR;;5030.000;
7793897000026;FIDEOS AL HUEVO YULI X 500GR;;88.000;
7793897000040;RAVIOLES DE POLLO-CARNE Y VERDURA YULI X 500GR;;97.000;
7793897000095;ÑOQUIS DE PAPA YULI X 500GR;;93.000;
7793897010308;FIDEOS FUSSILES YULI X 500GR;;88.000;
7793897042064;PASCUALINA HOJALDRE YULI X 350GR;;62.550;
7793897042101;TAPA DE EMPANADA P/FREIR YULI X 350GR;;57.500;
7793897042156;TAPA DE EMPANADA P/HORNO YULI X 350GR;;57.500;
7793897100962;ÑOQUIS CON ESPINACA YULI X 500GR;;93.000;
7793897101303;RAVIOLES DE JAMON Y QUESO YULI X 500GR;;97.000;
7793897101655;RAVIOLES DE RICOTA YULI X 500GR;;97.000;
7793897101709;RAVIOLES DE ESPINACA Y QUESO YULI X 500GR;;97.000;
7793913000030;DULCE DE LECHE TREGAR X 250 GR;;7.800;
7793913000115;CREMA DE LECHE TREGAR X 200;;32.250;
7793913000139;QUESO RALLADO TREGAR X 40 GR;;19.000;
7793913000146;QUESO RALLADO TREGAR X 120 GR;;24.500;
7793913000931;DULCE DE LECHE TREGAR X 400 GR;;11.300;
7793913000948;DULCE DE LECHE REPOSTERO TREGAR X 400 GR;;9.750;
7793913001945;DULCE DE LECHE TREGAR CLASICO X 200GR;;16.600;
7793940308000;DULCE DE LECHE LS ESTILO ACTUAL X 400 GR;;6.370;
7793940342004;DULCE DE LECHE ESTILO ACTUAL X 250 GR;;4.888;
7793940376351;QUESO LS EN HEBRAS SARDO Y MOZZARELLA X 150 GR;;10.699;
7793940616006;SALCHICHAS SER X 5;;7.501;
7793940653001;QUESO RALLADO GRANA PAMPEANA X 100 GR ;;12.896;
7793984000168;PIONONO CONDESA X 400GR;;2020.000;
7793984040430;MAGDALENAS CONDESA RELLENAS MEMBRILLO X 250GR;;290.000;
7793984040447;MAGDALENAS CONDESA VAINILLA C/BATATA X 250GR;;290.000;
7793984040959;PIONONO TRADICIONAL CONDESA X 150GR;;520.000;
7793984040966;PIONONO SALADO CONDESA X 150GR;;520.000;
7793984040973;BIZCOCHUELO CONDESA VAINILLA X 500GR;;1300.000;
7793984040980;BIZCOCHUELO CONDESA CHOCOLATE X 500 GR;;1300.000;
7793984040997;BIZCOCHUELO CONDESA VAINILLA X  750GR;;1820.000;
7793984041000;BIZCOCHUELO CONDESA CHOCOLATE X 750GR;;1820.000;
7794000002340;MAYONESA HELLMANNS C/ACEITE PALTA X 250CC;;70.700;
7794000004146;PURE DE PAPAS KNORR X 125 GR;;1685.000;
7794000004191;SOPA QUICK ZAPALLO ROMERO PIMIENTA X 63GR ;;1695.000;
7794000004245;SOPA KNORR VEGETALES CON LETRAS X 107.5 GR;;160.000;
7794000004252;SOPA KNORR VEGETALES CON CARACOLITOS;;160.000;
7794000004283;SOPA KNORR VEG. C/CARACOLITOS VERDES X 80GR;;169.000;
7794000004450;KNORR RINDE MAS X 70GR;;48.000;
7794000004887;SABOR AL HORNO KNORR LIMON Y OREGANO X 21GR;;2010.000;
7794000004894;SABOR AL HORNO KNORR ROMERO Y TOMILLO X 21GR;;2010.000;
7794000004917;SABOR AL HORNO KNORR AJO Y CEBOLLA X 21GR;;2010.000;
7794000004924;SABOR AL HORNO KNORR TIPO CRIOLLO X 21GR;;115.000;
7794000005389;MAIZENA DURYEA X 550GR;;520.000;
7794000005426;MAYONESA HELLMANS VEGANA X 250GR;;285.000;
7794000005549;CALDO DE VERDURAS WILDE 9.5GR X 12U;;129.000;
7794000005815;SOPA KNORR VEGETALES C/CARACOLITOS TRICOLOR X 107.5 GR;;190.000;
7794000005822;SOPA KNORR POLLO CON CABELLO ANGEL X 105.6 GR;;1940.000;
7794000005839;SOPA KNORR VEGETALES CON FIDEOS LETRAS ;;1940.000;
7794000005853;SOPA KNORR POLLO CON DEDALITOS INTEGRALES X 80GR;;175.000;
7794000005860;SOPA KNORR VEG. C/MUNICIONES Y SEMILLAS X 78 GR;;1880.000;
7794000005877;SOPA CREMA KNORR DE VEGETALES X 60GR;;2030.000;
7794000005884;SOPA CREMA KNORR ZAPALLO CON NUEZ MOSCADA X 70 GR;;1940.000;
7794000005891;SOPA CREMA KNORR ARVEJAS CON CHILE X 64 GR;;166.000;
7794000006058;MAYONESA HELLMANN´S X 1 KG;;2400.000;
7794000006065;MAYONESA HELLMANS CLASICA X 250 GR;;1420.000;
7794000006072;MAYONESA HELLMANNS CLASICA DP X 475GR;;2500.000;
7794000006096;MAYONESA HELLMANNS CLASICA X 125GR;;78.000;
7794000006362;PURE DE PAPA INST KNORR X 125 GR;;2560.000;
7794000006478;SAVORA DOY PACK X 250 GR;;1510.000;
7794000006515;SAVORA SACHET X 60 GR;;750.000;
7794000006560;MAYONESA HELLMANS AHUMADA X 250GR;;2390.000;
7794000006706;CALDO DE VERDURA KNORR X 2U;;145.000;
7794000006881;SOPA QUICK LIGHT VEGETALES X 47 GR;;1740.000;
7794000006911;SOPA QUICK ZAPALLO X 63 GR;;207.000;
7794000006928;SOPA QUICK CHOCLO X 70GR;;1695.000;
7794000006942;SOPA QUICK VEGETALES X 63 GR;;1740.000;
7794000007093;MAYONESA HELLMANN´S LIGHT X 250 GR;;990.000;
7794000007109;MAYONESA HELLMANNS LIGHT X 500 CC;;480.000;
7794000007802;SALSA BARBACOA HELLMANS DP X 250GR;;2060.000;
7794000008571;CALDO DE GALLINA KNORR X 2U;;450.000;
7794000008588;CALDO DE VERDURAS KNORR X 2U;;480.000;
7794000008595;CALDO DE VERDURAS KNORR X 6;;1270.000;
7794000008601;CALDO DE GALLINA KNORR X 6;;80.000;
7794000512115;SOPA CASERA GALLINA C/ FIDEOS DE LETRAS;;2.769;
7794000513112;SOPA CREMA KNORR ARVEJAS C/JAMÓN X 64 GR;;8.300;
7794000524118;SOPA CASERA GALLINA C/ CAB DE ÁNGEL;;3.458;
7794000595385;SOPA CREMA QUICK CHOCLO A LA MANTECA X 1;;2.340;
7794000595927;SABOR AL HORNO KNORR ROMERO Y TOMILLO X 23GR;;76.000;
7794000598294;SOPA CREMA DE POLLO KNORR X 64.5G;;102.000;
7794000598584;SOPA QUICK POLLO GRILLÉ C/ VEGETALES X 5 SOBRES;;207.000;
7794000598843;SALSA LISTA KNORR FILETOC/OREGANO X 340 GR;;99.000;
7794000599178;MAIZENA DURYEA SIN TACC X 215 GR;;69.000;
7794000599192;SABOR AL HORNO KNORR SALSA BARBACOA X 35 GR;;76.000;
7794000599208;SABOR AL HORNO KNORR SALSA PICANTE X 28 GR;;76.000;
7794000599215;SABOR AL HORNO KNORR CARNE Y VINO X 33 GR;;76.000;
7794000720343;SABOR EN CUBOS KNORR ALBAHACA Y AJO X 4;;5.486;
7794000720367;SABOR EN CUBOS KNORR TUCO CLASICO X 4;;5.486;
7794000720428;SABOR EN CUBOS KNORR CREMA Y VERDEO X 4;;5.486;
7794000957527;MAYONESA RI-K X 500 GR;;5.330;
7794000957558;MAYONESA RI-K X 125 ;;1.768;
7794000959903;MAYONESA FANACOA DP X 475 GR;;55.000;
7794000960275;KETCHUP HELLMANNS X 250GR;;1820.000;
7794000960329;SALSA GOLF HELLMANN'S X 250;;1215.000;
7794000960442;SAVORA ORIGINAL DP X 500 GR;;143.000;
7794000999343;SOPA KNORR POLLO + FIDEOS MUNICIONES X 105GR;;64.000;
7794000999350;SOPA KNORR VEGETALES CARACOLITOS X 107.5GR;;160.000;
7794000999398;SOPA KNORR VERDURAS CON ARROZ X 5 PORCIONES;;68.000;
7794080000052;TAPAS DE EMPANADAS FREIR LA MOROCHA X 12;;10.200;
7794080000199;TAPAS DE EMPANADAS HORNO LA MOROCHA  X 12;;12.900;
7794080000212;PASCUALINA HOJALDRE LA MOROCHA ;;16.600;
7794080001554;FIDEOS DON BERNABEU MOSTACHOL X 500GR;;575.000;
7794080001561;FIDEOS DIN BERNABEU TIRABUZON X 500GR;;575.000;
7794270035475;BIZCOCHUELO BARBARA VAINILLA X 450GR;;68.000;
7794270035529;HARINA 0000 BARBARA X 1KG;;63.000;
7794270802015;PREMEZCLA P/ PIZZA BARBARA X 500GR;;67.000;
7794509001202;NEVADITOS MANJARES X 180GR;;470.000;
7794580000019;ARROZ MOCOVI X 1 KG;;2140.000;
7794580000026;ARROZ MOCOVI X 500 GR;;1120.000;
7794580000040;ARROZ MOCOVI LARGO FINO X 500 GR;;15.900;
7794580003065;ARROZ MOCOVI BOLSA X 1KG;;1700.000;
7794580003072;ARROZ MOCOVI BOLSA X 500GR;;890.000;
7794654000082;GRASA SUGAROSA X 500 GR;;7.137;
7794710004023;MANTECA VERONICA X 200 GR;;4160.000;
7794710010208;LECHE ENTERA LA EDITA LV X 1 LTRO;;4.706;
7794759000192;EXTRACTO DOBLE DE TOMATE CAROYENSE X 150 G;;2.444;
7794759001083;MERMELADA CAROYENSE HIGOS X 454 GR;;7.150;
7794759001090;MERMELADA CAROYENSE FRUTILLAS X 454 GR;;8.060;
7794759001106;MERMELADA CAROYENSE ZAPALLO X 454 GR;;7.150;
7794759001335;MERMELADA CAROYENSE LIGHT DURAZNO X 390 GR;;8.060;
7794759001342;MERMELADA CAROYENSE LIGHT HIGO X 390 GR ;;8.060;
7794820000885;DULCE DE LECHE MILKAUT X 1KG;;238.700;
7794820002810;CHOCOLATADA MILKAUT X 1 LT;;57.200;
7794820002889;DULCE DE LECHE FRANSAFE X 250GR;;73.300;
7794820002933;QUESO RALLADO FRANSAFE X 120 GR;;11.063;
7794820004159;CHOCOLATADA MILKAUT X 200ML;;23.600;
7794820011461;YOGUR BATIDO MILKAUT FRUTILLA X 125 GR;;19.100;
7794820014394;DULCE DE LECHE FRANSAFE X 400GR;;114.000;
7794820015193;YOGURT MILKAUT MULTIFRUTA SACHET X 1LT;;42.900;
7794820015278;QUESO UNT MILKAUT POR SALUT LIGHT X 190GR;;270.000;
7794820901571;QUESO UNT MILKAUT CREMATTO CLASICO X 290GR;;39.400;
7794820901786;QUESO CHEDDAR MILKAUT X 12 FETAS;;1430.000;
7794820902004;DULCE DE LECHE MILKAUT REPOSTERO X 400GR;;113.250;
7794820902028;DULCE DE LECHE MILKAUT X 245GR;;2130.000;
7794820902943;DULCE DE LECHE MILKAUT REPOSTERO X 400GR;;2990.000;
7794820902967;CREMA DE LECHE MILKAUT X 325GR;;3820.000;
7794836000022;ARROZ TRIMACER DOBLE CAROLINA X 500GR;;345.000;
7794836000046;ARROZ L FINO TRIMACER X 1KG;;84.000;
7794836000053;ARROZ L FINO TRIMACER X 500 GR;;10.000;
7794836000107;ARROZ TIO QUICO LARGO FINO X 1KG;;95.000;
7794870000040;ACEITE ALSAMAR X 5LT;;1439.000;
7794870000149;ACEITE ALSAMAR GIRASOL X 1.5LT;;845.000;
7794921001279;ALFAJOR MERENGO SIN TACC X 50 GR;;94.371;
7794940000529;HILERET SWEET EN SOBRE X 200U;;4910.000;
7794940000536;AZUCAR HILERET LIGHT X 500GR;;165.000;
7794940000550;AZUCAR HILERET LIGHT X 250GR;;86.000;
7794940000604;HILERET ZUCRA X 50 SOBRES;;70.000;
7794940000765;EDULCORANTE HILERET STEVIA X 100 SOB;;3540.000;
7794940000772;EDULCORANTE HILERET STEVIA X 200U;;6110.000;
7794940000826;HILERET CLASICO  X 500ML;;166.000;
7794940000833;HILERET SWEET X 200 ML;;2800.000;
7794940000840;HILERET SWEET X 400 ML;;177.000;
7794940000864;EDULCORANTE HILERET ZUCRA X 400ML;;208.000;
7794979505088;MANI C/ CASCARA CHIPS X 300 GR;;8.905;
7794990879762;QUESO EN HEBRAS LA PAULINA NAPOLITANO X 135 GR;;1020.000;
7794990879779;QUESO EN HEBRAS LA PAULINA MEDITERRANEO X 135 GR;;540.000;
7795157004263;DULCE DE LECHE CREMAC X 400GR;;89.200;
7795184002003;SALSA  POMAROLA NOEL X 350 GR;;3.406;
7795184003901;TOMATES PERITAS ENT NOEL LATA X 400GR ;;68.000;
7795184571509;CHOCLO NOEL AMARILLO ENTERO X 350 GR;;4.849;
7795199000018;AZUCAR SANTA CLARA X 1 KG;;5.850;
7795522000036;TURRON DE MANI PALMESANO C/ MIEL X 120 GR;;4.238;
7795522000043;TURRON DE MANI PALMESANO C/ FRUTAS X 120 GR;;4.394;
7795522000135;CONFITES MANI COLOR PALMESANO X 100 GR;;3.770;
7795522000159;TURRON DE MANI PALMESANO X 80 GR;;1.963;
7795522000265;HUESITOS FRUTALES COLOR PALMESANO X 100 GR;;3.458;
7795522000272;HUESITOS CHOCOLATE PALMESANO X 100 GR;;3.536;
7795522000296;PELADILLAS DE MANI PALMESANO X 100 GR;;3.926;
7795522000302;MANI CON CHOCOLATE PALMESANO X 100 GR;;4.316;
7795522002504;CROCANTE DE MANI PALMESANO X 100 GR;;3.146;
7795522002535;TURRON DE MANI PALMESANO BLANDO C/ YEMA X 100 GR;;4.290;
7795522002542;TURRON DE MANI PALMESANO BLANDO MIXTO X 100 GR;;4.290;
7795735000021;BUDIN DON SATUR VAINILLA X 220 GR;;4.966;
7795735000045;BUDIN DON SATUR C/ CHIPS DE CHOCO X 220 GR;;4.966;
7795735000069;PAN DULCE DON SATUR C/ FRUTAS X 500 GR;;12.896;
7795793102477;DULCE DE LECHE REPOSTERO RAMOLAC X 400GR;;77.450;
7795921000828;RAPIMALTA C/ LECHE X 250 GR;;16.250;
7795921003478;CHANTILLY INSTANTÁNEA EN POLVO X 100 GR;;6.825;
7795933000045;CABALLA BAHIA EN ACEITE Y AGUA X 380GR;;905.000;
7795933000526;PULPA DE FRUTILLA LA BAHIA X 900 GR;;219.000;
7795933201480;PALMITOS BAHIA EN CUBOS X 400 GR;;10.218;
7795933202029;PULPA DE ANANÁ BAHIA X 900 GR;;185.450;
7795933207017;PULPA DE DURAZNO BAHIA X 900 GR ;;120.300;
7795933803103;CABALLA BAHIA AL NATURAL X 425GR;;905.000;
7796189000049;ESCENCIA DE VAINILLA RIILI X 100ML;;73.300;
7796189000186;ESENCIA DE VAINILLA RIILI X 30ML;;48.000;
7796307000449;PERAS COMPRO X 820 GR;;14.001;
7796319000345;BUDIN FANTASIO COCO SPLIT X 200 GR;;4.992;
7796319000352;BUDIN FANTASIO MARMOLADO VAINILLA Y DDL X 200 GR;;4.654;
7796381000014;AZUCAR DON OSCAR TIPO A X 1 KG;;14.950;
7796504000037;VINAGRE DE ALCOHOL HALCONERO PVC X 500 ;;290.000;
7796504000075;VINAGRE DE MANZANA HALCONERO X 930 ;;3.237;
7796504000198;VINAGRE DE ALCOHOL HALCONERO X 5LT;;4670.000;
7796504000877;VINAGRE DE ALCOHOL HALCONERO PVC  X 930;;275.000;
7796613000348;ATUN M&K DESM EN ACEITE Y AGUA X 170 GR;;4.069;
7796613000911;PALMITOS M&K ENTEROS X 400 GR;;3460.000;
7796613001437;TOMATE TRITURADO M&K X 970 GR;;143.000;
7796613002090;CAFE EN GRANO TOSTADO ARO X 1KG;;11695.000;
7796613002502;CABALLA M&K AL NATURAL X 380 GR;;2900.000;
7796613003455;ROLLO DE COCINA AROA X 3 X 150 PAÑOS;;4.615;
7796613003936;ANANÁS EN RODAJAS M&K X 825 GR;;1160.000;
7796613007132;ARVEJAS SECAS REMOJADAS M&K X 350;;1.755;
7796613007187;MERMELADA M&K DURAZNO X 420 GR;;65.000;
7796613007798;PIONONO M&K X 180 GR;;1170.000;
7796613007897;LENTEJAS M&K X 400 GR;;1430.000;
7796613007903;POROTOS ALUBIA M&K X 500GR;;2720.000;
7796613007927;POROTOS DE SOJA M&K X 400GR;;840.000;
7796613007941;MAIZ PISINGALLO M&K X 400 GR;;1203.650;
7796613007965;HARINA DE TRIGO 0000 M&K X 1 KG;;90.000;
7796613007972;HARINA DE TRIGO 000 M&K X 1 KG;;195.000;
7796613008580;AZUCAR M&K TIPO A X 1KG;;1140.000;
7796613011269;PALMITOS M&K X 800 GR;;16.107;
7796613011429;ARROZ BLANCO M&K X 1 KG;;141.000;
7796613011436;ARROZ BLANCO M&K X 500 GR;;74.000;
7796613011719;DURAZNOS AMARILLOS EN MITADES X 820 GR;;6.422;
7796613011757;ATUN M&K DESM ACEITE X 170 GR;;1750.000;
7796613011764;ATUN M&K DESM AL NATURAL X 170 GR;;1750.000;
7796613013621;ATÚN DESM AL NATURAL M&K X 170 GR;;2.444;
7796613013638;ATÚN DESM EN ACEITE Y AGUA M&K X  170 GR;;3.419;
7796613016004;PURE DE PAPAS M&K X 125GR;;480.000;
7796613020766;ATUN M&K DESM ACEITE Y AGUA X 170 GR;;83.000;
7796613021367;ATUN EN TROZOS M&K EN ACEITE X 170 GR;;505.000;
7796613021404;ATUN M&K DESM AL NATURAL X 170 GR;;1290.000;
7796613021459;CAFE EN SAQ ARO CAJA X 20U X 5GR;;50.000;
7796613024405;VINAGRE ALCOHOL M&K PET X 500ML;;100.000;
7796613024566;DURAZNOS AMARILLOS M&K LT X 820GR;;2530.000;
7796613025495;SALSA AJI PICANTE M&K BOT X 285GR;;2095.000;
7796613025525;SALSA CHIMICHURRI M&K X 270GR;;1740.000;
7796613025693;ARROZ M&K PARBOIL LARGO FINO X 1KG;;110.000;
7796613300134;FIDEOS M&K TIRABUZÓN X 500 GR;;975.000;
7796613300158;FIDEOS M&K DEDALITOS X 500 GR;;39.000;
7796613300165;FIDEOS M&K RIGATTI X 500 GR;;975.000;
7796613300202;FIDEOS M&K MOÑOS X 500GR;;1420.000;
7796613304569;ATUN M&K EN TROZOS AL NATURAL X 170 GR;;233.000;
7796613304583;LOMITOS DE ATUN M&K AL NATURAL X 170 GR;;2880.000;
7796613305177;ACETO BALSAMICO M&K CLASICO X 500ML;;425.000;
7796613306730;ACEITE DE OLIVA EXT VIRGEN M&K X 500CC;;12890.000;
7796613306747;ACEITE DE OLIVA M&K EXTRA VIRGEN X 1000CC;;2830.000;
7796613310386;JUGO DE LIMON M&K BOT X 500CC;;1180.000;
7796613310393;JUGO DE LIMON M&K X 960ML;;2280.000;
7796613310454;VINAGRE DE ALCOHOL ARO X 5LT;;7630.000;
7796953215211;MORTADELA CALCHAQUI PICCOLA X 300GR;;16.800;
7796989000812;PAN PARA PANCHOS X 6;;4.030;
7796989001345;PAN DE MESA BIMBO X 315 GR;;4.641;
7796989001406;PAN BIMBO LIVIANO X 360 GR;;6.461;
7796989001666;PAN P/ HAMB TRIGORO;;3.510;
7796989001970;PAN OROWEAT FLATS CEREALES X 4;;17.368;
7796989002960;PAN LACTEADO C/ LECHE Y CALCIO X 580 GR;;8.255;
7796989004711;PAN PARA HAMBURGUESAS LACTEADO X 8;;6.773;
7796989004728;PAN DE PANCHOS LACTEADO BIMBO X 220 GR;;4.498;
7796989005237;PAN BIMBO LIVIANO X 620 GR;;290.000;
7796989005947;PAN OROWEAT X 600 GR;;18.044;
7796989009648;PAN LACT. ROD FINAS BIMBO X 400;;6.708;
7796989010057;PAN SALVADO BIMBO LIGHT X 690 GR;;8.944;
7796989010293;PAN ARABE BIMBO X 230GR;;65.000;
7796989011863;RAPIDITAS INTEGRAL BIMBO X 275GR;;420.000;
7796989011894;RAPIDITAS LIVIANAS BIMBO X 275GR;;495.000;
7796989074905;RAPIDITAS CLASICAS X 12 UNIDADES;;210.000;
7796989074912;RAPIDITAS LIGHT X 12 UNIDADES;;210.000;
779706000380;PAPAS MC CAIN TRADICIONAL X 720GR;;85.250;
7797457010210;DISCO DE ARROZ GREATING S/SAL X 100GR;;1210.000;
7797470000908;FIDEOS MAROLIO CODITO X 500 GR ;;830.000;
7797470000922;FIDEOS MAROLIO AVE MARIA X 500GR;;1010.000;
7797470003121;FIDEOS MAROLIO SPAGHETTI X 500GR;;1005.000;
7797470006399;SALCHICHA MAROLIO X 6 U;;9.400;
7797470196984;EXTRACTO DE TOMATE MAROLIO TB X 210GR;;1785.000;
7797470199237;FIDEOS MAROLIO TIRABUZON X 500 GR;;850.000;
7797470199329;FIDEOS MAROLIO RIGATTI X 500 GR;;850.000;
7797470199343;FIDEOS MAROLIO TALLARIN X 500GR;;1030.000;
7797520100800;TOSTADAS DONADEU CLASICAS X 500 GR;;205.000;
7797520100824;TOSTADAS DONADEU CON SALVADO Y SEMILLAS X 500 GR;;205.000;
7797574000033;PICKLES MIXTOS BORDI FCO X 220 GR;;284.000;
7797574000040;PICKLES MIXTOS BORDI FCO X 500 GRS;;172.000;
7797574000170;AJIES DESPUNTADOS EN VINAGRE BORDI X 100 GR;;702.000;
7797574000507;AJIES DESPUNTADOS BORDI X 660GR;;587.000;
7797574000606;ACEITUNAS RELLENAS C/MORRON BORDI X 200 GR;;567.000;
7797574000866;ACEITUNAS NEGRAS BORDI X 200 GR;;314.000;
7797574001047;ACEITUNAS DESCAROZADAS BORDI X 330GR;;347.000;
7797574001061;ACEITUNAS EN RODAJAS BORDI X 330GR;;855.000;
7797574001245;ACEITUNAS VERDES BORDI X 330GR;;269.000;
7797749000011;ROLLO DE COCINA EL COLOSO X 3 X 50 PAÑOS;;7.345;
7797749003777;MONDADIENTES EL COLOSO X 60 UNID;;460.000;
7797775000160;PURE DE ZAPALLO Y PAPA SADIA X 500G;;42.550;
7797775000191;RELLENO P/TARTA SADIA CHOC Y BROC  X 500G;;42.900;
7797906000700;MC CAIN TRADICIONAL X 400 GR;;13.850;
7797906001646;BOMBAS DE PAPA Y QUESO M CCAIN X 315GR;;42.300;
7797906001660;TORTILLAS DE PAPA MC CAIN X 420GR;;64.800;
7797906001905;PAPAS MC CAIN MINIONS X 720GR;;110.500;
